|tema|create_video|video_id|author|hashtags|desc|_browser|lenguage|time_zone|source|stats
379|petro|2022-03-23 13:03:13|7078357754989137157|{'id': '6899017548622349318', 'uniqueId': 'luxictus', 'nickname': 'Neifer Nehil Ortiz', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9a236e7f3ef9932051e43126254df9db~c5_100x100.jpeg?x-expires=1651021200&x-signature=00DIKrvHQjZTWUeLrpur7jS8%2FVQ%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9a236e7f3ef9932051e43126254df9db~c5_720x720.jpeg?x-expires=1651021200&x-signature=Juu8abWvl%2F7WEYcjzHxk%2BDRhsM4%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9a236e7f3ef9932051e43126254df9db~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=K5ti9vgQzuWhQ4xG7p4UoqTDNAw%3D', 'signature': 'Artista de Rap, Disco Oficial El Duelo de Un Tenor', 'verified': False, 'secUid': 'MS4wLjABAAAAPXl_veuoz2hARlgGi20XfvuqNjM6ndb_BCrBxzizzStOAfGm6J2TZK940qmKePx8', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1618333575932070', name='uribeparaco'), TikTokApi.hashtag(id='8387707', name='uribe'), TikTokApi.hashtag(id='7075048074980098053', name='ficoesuribe'), TikTokApi.hashtag(id='47157678', name='corrupcion'), TikTokApi.hashtag(id='1648275768412165', name='fraudeelectoral'), TikTokApi.hashtag(id='1651101052529669', name='soscolombia'), TikTokApi.hashtag(id='31317699', name='pacto'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente')]|#uribeparaco #uribe #ficoesuribe #corrupcion #fraudeelectoral #soscolombia #pacto #pactohistorico #petro #petropresidente|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 2592, 'shareCount': 730, 'commentCount': 249, 'playCount': 37100}
380|petro|2022-03-18 07:12:47|7076412024938351877|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='229207', name='fyp')]|#fyp|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 169500, 'shareCount': 1685, 'commentCount': 1455, 'playCount': 779200}
381|petro|2021-12-03 08:56:26|7037474787979037958|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]||<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 242800, 'shareCount': 3247, 'commentCount': 7056, 'playCount': 1000000}
382|petro|2022-04-08 10:08:37|7084250123290561798|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]||<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 29500, 'shareCount': 500, 'commentCount': 369, 'playCount': 162900}
383|petro|2021-12-14 16:41:34|7041676591348468997|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]||<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 350800, 'shareCount': 3704, 'commentCount': 5304, 'playCount': 1600000}
384|petro|2021-09-14 14:28:53|7007873648467938565|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='229207', name='fyp'), TikTokApi.hashtag(id='88764338', name='foryoupage')]|#fyp #foryoupage|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 142600, 'shareCount': 1965, 'commentCount': 1357, 'playCount': 1100000}
385|petro|2022-02-19 14:49:16|7066510360710352133|{'id': '6981051179691000838', 'uniqueId': 'juventudpoliticacolombia', 'nickname': 'juventudpoliticacolombia', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b3b9f8bff9fbb6b7eeedc87ee930ede~c5_100x100.jpeg?x-expires=1651021200&x-signature=lcYLcQjzoIgq%2BMimdUDAWcZxjDQ%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b3b9f8bff9fbb6b7eeedc87ee930ede~c5_720x720.jpeg?x-expires=1651021200&x-signature=wmETgcgXGooB%2BXYIoCx6CDAEjD8%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b3b9f8bff9fbb6b7eeedc87ee930ede~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=DDdxnU3DG9j87PvWI49s1yoxVU8%3D', 'signature': 'movimiento de defensa de derechos laborales, derechos de petición y tutelas', 'verified': False, 'secUid': 'MS4wLjABAAAAdPm_XYUQlmjf3BNyCQpnAecRzcvB0TEQsDyYpBKm5S76PgPSPsZcGFc4NPCBzMGI', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='7054748122194378757', name='5millonesdevotos'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico'), TikTokApi.hashtag(id='1678660788566017', name='petropresidente2022'), TikTokApi.hashtag(id='7066466366404067334', name='nomásfraude')]|#5millonesdevotos #pactohistorico #petropresidente2022 #NoMásFraude @gustavopetrooficial|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 17900, 'shareCount': 6120, 'commentCount': 778, 'playCount': 374000}
386|petro|2022-03-20 23:20:17|7077403512094625029|{'id': '6782311239274136582', 'uniqueId': 'eljohnerik', 'nickname': 'John Erik 🎬', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b01c4a58ebece5099a69f48024a3577c~c5_100x100.jpeg?x-expires=1651021200&x-signature=%2FcTNBsmSwEmZkHRv87t5cvTB1Ao%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b01c4a58ebece5099a69f48024a3577c~c5_720x720.jpeg?x-expires=1651021200&x-signature=Aa%2BXmtGi2B81bWKpMJoQWV3Dp30%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b01c4a58ebece5099a69f48024a3577c~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=uXPbqWSdT1mqI77g6XE8pq9hnfI%3D', 'signature': 'OPINIÓN POLÍTICA, COMEDIA Y VLOGS.\n(o eso creo) \n^(°×°)^\nYa que viste Sigueme!', 'verified': False, 'secUid': 'MS4wLjABAAAAoT_vDzsUqJIvgpcNlrnPOvuF303pSlitJQWa3ZeCi_cTF65_RRmu4o5c6SOPLg40', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='1678660788566017', name='petropresidente2022'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico'), TikTokApi.hashtag(id='1658364080144390', name='politicacolombiana'), TikTokApi.hashtag(id='1700949868345349', name='elecciones2022colombia'), TikTokApi.hashtag(id='20050', name='colombia')]|Sigueme mamert@ picios@. Divagando N.15 #gustavopetro #petropresidente #petropresidente2022 #pactohistorico #politicacolombiana #elecciones2022colombia #colombia|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 15200, 'shareCount': 2582, 'commentCount': 817, 'playCount': 142900}
387|petro|2021-12-05 11:11:42|7038251818576547078|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]||<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 299100, 'shareCount': 3266, 'commentCount': 3560, 'playCount': 1300000}
388|petro|2022-03-17 18:54:15|7076221700186180870|{'id': '6686541394750456838', 'uniqueId': 'caciagomez', 'nickname': 'valu', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/78288853d3b921e4b2b3021f0c167838~c5_100x100.jpeg?x-expires=1651021200&x-signature=Md1ztNFV2kBfJEgDPFgVXWceiao%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/78288853d3b921e4b2b3021f0c167838~c5_720x720.jpeg?x-expires=1651021200&x-signature=cG7CcXeK%2BUY54R%2Fm6K8HAHT6N8k%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/78288853d3b921e4b2b3021f0c167838~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=KmFM8VU3X6eCJg%2FdyTqBcNRO%2BzA%3D', 'signature': 'full time it girl', 'verified': False, 'secUid': 'MS4wLjABAAAAsG9QgwuSWi8oqhCV3ViSoTHsW6komg6FF2v-DhhDjSYXS-95esYo8o-mnQy8zmCz', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 3, 'stitchSetting': 3, 'privateAccount': False}|[TikTokApi.hashtag(id='27933408', name='lentejas'), TikTokApi.hashtag(id='1533200', name='badbunny'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente')]|Que nivellllll #lentejas #badbunny #petropresidente|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 39700, 'shareCount': 350, 'commentCount': 140, 'playCount': 318800}
389|petro|2022-03-24 23:27:22|7078889669122919686|{'id': '6981051179691000838', 'uniqueId': 'juventudpoliticacolombia', 'nickname': 'juventudpoliticacolombia', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b3b9f8bff9fbb6b7eeedc87ee930ede~c5_100x100.jpeg?x-expires=1651021200&x-signature=lcYLcQjzoIgq%2BMimdUDAWcZxjDQ%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b3b9f8bff9fbb6b7eeedc87ee930ede~c5_720x720.jpeg?x-expires=1651021200&x-signature=wmETgcgXGooB%2BXYIoCx6CDAEjD8%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b3b9f8bff9fbb6b7eeedc87ee930ede~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=DDdxnU3DG9j87PvWI49s1yoxVU8%3D', 'signature': 'movimiento de defensa de derechos laborales, derechos de petición y tutelas', 'verified': False, 'secUid': 'MS4wLjABAAAAdPm_XYUQlmjf3BNyCQpnAecRzcvB0TEQsDyYpBKm5S76PgPSPsZcGFc4NPCBzMGI', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1684074945231890', name='pactohistorico'), TikTokApi.hashtag(id='1678660788566017', name='petropresidente2022'), TikTokApi.hashtag(id='1684368716718082', name='cambiacolombia'), TikTokApi.hashtag(id='7066466366404067334', name='nomásfraude')]|#pactohistorico #petropresidente2022 #cambiacolombia #NoMásFraude @gustavopetrooficial @franciamarquezmi @davidracero86|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 4041, 'shareCount': 1068, 'commentCount': 230, 'playCount': 76800}
390|petro|2022-03-26 11:08:49|7079441530401934597|{'id': '252690534815895552', 'uniqueId': 'petro_s', 'nickname': 'Petros', 'avatarThumb': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_100x100.jpeg?x-expires=1651021200&x-signature=y7JgE11YRLXUuJywQiiMGegAzCc%3D', 'avatarMedium': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_720x720.jpeg?x-expires=1651021200&x-signature=eaHRe4WwWW7mYRmPHWoe32B8Knw%3D', 'avatarLarger': 'https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90322bb0af1b9f3c81e6643200fe1a3b~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=UkvuxKnlKZHpC3hvdoIlmEHodcY%3D', 'signature': 'Do what you can’t \n📧: Petrosswork@gmail.com', 'verified': False, 'secUid': 'MS4wLjABAAAAb1eSaNLdkU5EQLhFErO3t7cxp8y8kBMF0plGaiUTnmBpteNwlw4H9Y0uZXP1zzDK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]||<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 31500, 'shareCount': 281, 'commentCount': 238, 'playCount': 205900}
391|petro|2022-03-19 19:58:32|7076980437284965638|{'id': '6891272227842278401', 'uniqueId': 'gustavopetrooficial', 'nickname': 'Gustavo Petro', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_100x100.jpeg?x-expires=1651021200&x-signature=swZA%2FyFQdMKQ14l69j3BNJKvJ2A%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_720x720.jpeg?x-expires=1651021200&x-signature=2VjtBeapXsVOPHL9Qeh9vY43IiM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=CUI2eQrOUchR%2BPpRmZ0restYReI%3D', 'signature': 'Candidato presidencial\nHaremos de Colombia una potencia mundial de la vida', 'verified': True, 'secUid': 'MS4wLjABAAAAhdLULqt90LNePE7T7qt_VQX5aRQ5avOhM3guc6RvoW9gw_xtopmRk7jg0HwWR8FK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='83040567', name='politica'), TikTokApi.hashtag(id='48092565', name='presidenciales'), TikTokApi.hashtag(id='20717291', name='paratii')]|Este es el paseito que me di antes de la posesión de @gabrielboric #colombia #petro #politica #presidenciales #paratii|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 66400, 'shareCount': 1333, 'commentCount': 2755, 'playCount': 950700}
392|petro|2022-04-21 22:34:26|7089266414829227270|{'id': '6891272227842278401', 'uniqueId': 'gustavopetrooficial', 'nickname': 'Gustavo Petro', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_100x100.jpeg?x-expires=1651021200&x-signature=swZA%2FyFQdMKQ14l69j3BNJKvJ2A%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_720x720.jpeg?x-expires=1651021200&x-signature=2VjtBeapXsVOPHL9Qeh9vY43IiM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=CUI2eQrOUchR%2BPpRmZ0restYReI%3D', 'signature': 'Candidato presidencial\nHaremos de Colombia una potencia mundial de la vida', 'verified': True, 'secUid': 'MS4wLjABAAAAhdLULqt90LNePE7T7qt_VQX5aRQ5avOhM3guc6RvoW9gw_xtopmRk7jg0HwWR8FK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='45357', name='amigos'), TikTokApi.hashtag(id='1679125013083138', name='elecciones2022'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='19483', name='jamesrodriguez')]|¿Sí nos parecemos? 🤔 #colombia  #Amigos #elecciones2022 #Petro #jamesrodriguez|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 5562, 'shareCount': 40, 'commentCount': 231, 'playCount': 71700}
